results/alternatives/0/confidence,results/alternatives/0/transcript,results/alternatives/0/words/0/endTime,results/alternatives/0/words/0/startTime,results/alternatives/0/words/0/word,results/languageCode,results/resultEndTime,results/alternatives/0/words/1/endTime,results/alternatives/0/words/1/startTime,results/alternatives/0/words/1/word,results/alternatives/0/words/2/endTime,results/alternatives/0/words/2/startTime,results/alternatives/0/words/2/word,results/alternatives/0/words/3/endTime,results/alternatives/0/words/3/startTime,results/alternatives/0/words/3/word,results/alternatives/0/words/4/endTime,results/alternatives/0/words/4/startTime,results/alternatives/0/words/4/word,results/alternatives/0/words/5/endTime,results/alternatives/0/words/5/startTime,results/alternatives/0/words/5/word,results/alternatives/0/words/6/endTime,results/alternatives/0/words/6/startTime,results/alternatives/0/words/6/word,results/alternatives/0/words/7/endTime,results/alternatives/0/words/7/startTime,results/alternatives/0/words/7/word,results/alternatives/0/words/8/endTime,results/alternatives/0/words/8/startTime,results/alternatives/0/words/8/word,results/alternatives/0/words/9/endTime,results/alternatives/0/words/9/startTime,results/alternatives/0/words/9/word,results/alternatives/0/words/10/endTime,results/alternatives/0/words/10/startTime,results/alternatives/0/words/10/word,results/alternatives/0/words/11/endTime,results/alternatives/0/words/11/startTime,results/alternatives/0/words/11/word,results/alternatives/0/words/12/endTime,results/alternatives/0/words/12/startTime,results/alternatives/0/words/12/word,results/alternatives/0/words/13/endTime,results/alternatives/0/words/13/startTime,results/alternatives/0/words/13/word,results/alternatives/0/words/14/endTime,results/alternatives/0/words/14/startTime,results/alternatives/0/words/14/word,results/alternatives/0/words/15/endTime,results/alternatives/0/words/15/startTime,results/alternatives/0/words/15/word,results/alternatives/0/words/16/endTime,results/alternatives/0/words/16/startTime,results/alternatives/0/words/16/word,results/alternatives/0/words/17/endTime,results/alternatives/0/words/17/startTime,results/alternatives/0/words/17/word,results/alternatives/0/words/18/endTime,results/alternatives/0/words/18/startTime,results/alternatives/0/words/18/word,results/alternatives/0/words/19/endTime,results/alternatives/0/words/19/startTime,results/alternatives/0/words/19/word,results/alternatives/0/words/20/endTime,results/alternatives/0/words/20/startTime,results/alternatives/0/words/20/word
0.96399021, sobornar,18293.900s,18292.900s,sobornar,es-es,18294.350s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.7234543, soborno,18296.300s,18295.200s,soborno,es-es,18296.560s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, sobra,18298.200s,18297.400s,sobra,es-es,18298.490s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, sobrante,18300.200s,18299.100s,sobrante,es-es,18300.590s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, sobrar,18302.100s,18301.200s,sobrar,es-es,18302.550s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, sobre,18304s,18303.200s,sobre,es-es,18304.460s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, sobre,18306s,18305.200s,sobre,es-es,18306.360s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, sobreentender,18308.400s,18307.200s,sobreentender,es-es,18308.900s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, sobrenombre,18310.700s,18309.500s,sobrenombre,es-es,18310.960s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, sobrepasar sobresaliente,18312.800s,18311.600s,sobrepasar,es-es,18315.180s,18314.900s,18312.800s,sobresaliente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, sobresalir,18316.700s,18315.600s,sobresalir,es-es,18317.120s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, sobrevenir,18318.800s,18317.600s,sobrevenir,es-es,18319.200s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, sobreviviente sobrevivir,18320.900s,18319.700s,sobreviviente,es-es,18323.140s,18322.700s,18320.900s,sobrevivir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, sobrino sobrina,18324.700s,18323.700s,sobrino,es-es,18326.030s,18325.700s,18324.700s,sobrina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.93666881, sobrio sobria,18327.700s,18326.700s,sobrio,es-es,18328.840s,18328.600s,18327.700s,sobria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.94161969, socavar,18330.500s,18329.400s,socavar,es-es,18330.930s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, sociable,18332.700s,18331.700s,sociable,es-es,18332.990s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.93403393, social,18334.600s,18333.700s,social,es-es,18334.990s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, socialdemocracia,18337.600s,18336.200s,socialdemocracia,es-es,18337.880s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, socialismo,18339.800s,18338.600s,socialismo,es-es,18340.070s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, socialista,18342.100s,18341.100s,socialista,es-es,18342.460s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, sociedad,18344.400s,18343.300s,sociedad,es-es,18344.750s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, socio socia sociología,18346.300s,18345.400s,socio,es-es,18349.500s,18347.300s,18346.300s,socia,18349.200s,18347.300s,sociología,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, sociólogo socióloga,18351.200s,18350s,sociólogo,es-es,18352.840s,18352.500s,18351.200s,socióloga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, socorrer,18354.600s,18353.500s,socorrer,es-es,18354.960s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, socorro,18356.500s,18355.600s,socorro,es-es,18356.880s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.87113112, sola,18358.200s,18357.300s,sola,es-es,18358.520s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, sofá,18359.700s,18358.900s,sofá,es-es,18360.110s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, sofisticado sofisticada,18361.900s,18360.600s,sofisticado,es-es,18363.490s,18363.200s,18361.900s,sofisticada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, sofocante sofocar,18364.900s,18363.900s,sofocante,es-es,18367.080s,18366.700s,18364.900s,sofocar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, soja,18368.500s,18367.600s,soja,es-es,18368.850s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, sol,18370s,18369.300s,sol,es-es,18370.370s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, solar,18371.800s,18370.900s,solar,es-es,18372.210s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, soldado,18373.700s,18372.600s,soldado,es-es,18374.010s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, soledad,18375.500s,18374.500s,soledad,es-es,18375.890s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, solemne,18377.400s,18376.400s,solemne,es-es,18377.760s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.89105427, Soler,18379.100s,18378.200s,Soler,es-es,18379.490s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, solicitante,18381.200s,18379.900s,solicitante,es-es,18381.570s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, solicitar solicitud solidaridad,18383.100s,18381.900s,solicitar,es-es,18387s,18384.800s,18383.100s,solicitud,18386.600s,18384.800s,solidaridad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, solidario solidaria,18388.500s,18387.500s,solidario,es-es,18390.010s,18389.700s,18388.500s,solidaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79439431, solidarizar solidez sólido sólida,18391.800s,18390.600s,solidarizar,es-es,18396.390s,18393.500s,18391.800s,solidez,18395.200s,18393.500s,sólido,18396.100s,18395.200s,sólida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, soliloquio,18398.700s,18397.500s,soliloquio,es-es,18399s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, solista,18400.600s,18399.600s,solista,es-es,18400.910s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86083198, solitario solitario,18402.700s,18401.600s,solitario,es-es,18404.420s,18403.800s,18402.700s,solitario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, sollozo,18406.100s,18405.100s,sollozo,es-es,18406.480s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96314913, solo sola,18407.900s,18406.900s,solo,es-es,18409.270s,18408.900s,18407.900s,sola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, solo,18410.700s,18410s,solo,es-es,18411.120s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, solsticio,18412.900s,18411.800s,solsticio,es-es,18413.280s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.88346517, soltar,18414.700s,18413.700s,soltar,es-es,18415.180s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, soltero soltera,18416.700s,18415.700s,soltero,es-es,18418.030s,18417.700s,18416.700s,soltera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, solución,18419.700s,18418.600s,solución,es-es,18420.040s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, solucionar,18421.700s,18420.500s,solucionar,es-es,18422.070s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, soluble,18423.700s,18422.700s,soluble,es-es,18424.060s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, sombra sombrero sombrío sombría,18425.400s,18424.500s,sombra,es-es,18430.100s,18427s,18425.400s,sombrero,18428.700s,18427s,sombrío,18429.800s,18428.700s,sombría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.90439796, somero somera,18431.600s,18430.600s,somero,es-es,18432.980s,18432.700s,18431.600s,somera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, someter,18434.600s,18433.600s,someter,es-es,18434.950s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.70818818, son,18436.300s,18435.500s,son,es-es,18436.730s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.71068072, sonar,18438.100s,18437.300s,sonar,es-es,18438.460s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, sonido,18440s,18439.100s,sonido,es-es,18440.320s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76333284, sonoro sonora,18441.800s,18440.900s,sonoro,es-es,18443.020s,18442.600s,18441.800s,sonora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, sonreír,18444.500s,18443.400s,sonreír,es-es,18444.840s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, sonriente sonrisa,18446.400s,18445.300s,sonriente,es-es,18448.330s,18447.900s,18446.400s,sonrisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, soñar sopa,18450s,18449s,soñar,es-es,18451.880s,18451.600s,18450s,sopa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84904587, soplar soplo,18453.200s,18452.300s,soplar,es-es,18455.190s,18454.900s,18453.200s,soplo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, soportar soporte,18456.800s,18455.800s,soportar,es-es,18459.020s,18458.700s,18456.800s,soporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, soprano,18460.500s,18459.500s,soprano,es-es,18460.830s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74699944, sort,18462.200s,18461.300s,sort,es-es,18462.530s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.51742232, sorber,18464s,18463s,sorber,es-es,18464.400s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96093845, sordo sorda,18465.900s,18465s,sordo,es-es,18467.220s,18466.900s,18465.900s,sorda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96347594, sordomudo sordomuda,18469s,18467.800s,sordomudo,es-es,18470.170s,18469.900s,18469s,sordomuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, sorprendente,18472.100s,18470.800s,sorprendente,es-es,18472.400s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, sorprender,18474s,18472.800s,sorprender,es-es,18474.370s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, sorpresa,18476.200s,18475.100s,sorpresa,es-es,18476.490s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, sorpresivo sorpresiva sortear sorteo,18478s,18477s,sorpresivo,es-es,18482.860s,18479.100s,18478s,sorpresiva,18480.900s,18479.100s,sortear,18482.400s,18480.900s,sorteo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96304703, soso Sosa,18484s,18483.300s,soso,es-es,18485.380s,18485s,18484s,Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96148944, sospecha sospechar sospechoso sospechosa,18486.900s,18485.900s,sospecha,es-es,18491.670s,18488.700s,18486.900s,sospechar,18490.300s,18488.700s,sospechoso,18491.300s,18490.300s,sospechosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, sostén,18493.100s,18492.100s,sostén,es-es,18493.480s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, sostener,18495s,18493.900s,sostener,es-es,18495.410s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, sótano,18496.800s,18495.900s,sótano,es-es,18497.170s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.64754707, Solla,18498.500s,18497.700s,Solla,es-es,18498.830s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, statu quo,18500.500s,18499.700s,statu,es-es,18501.180s,18500.600s,18500.500s,quo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.59900445, status,18503s,18502s,status,es-es,18503.400s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1362717, subo,18505.500s,18504.300s,subo,es-es,18505.600s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, suave,18507.200s,18506.400s,suave,es-es,18507.620s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, suavidad,18509.200s,18508.200s,suavidad,es-es,18509.540s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.95154649, subasta subcampeón subcampeona subconsciente subdesarrollado subdesarrollada,18511.500s,18510.500s,subasta,es-es,18520.380s,18513.400s,18511.500s,subcampeón,18514.500s,18513.400s,subcampeona,18516.500s,18514.500s,subconsciente,18518.500s,18516.500s,subdesarrollado,18520.100s,18518.500s,subdesarrollada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, subdirector subdirectora,18522.100s,18520.800s,subdirector,es-es,18523.810s,18523.400s,18522.100s,subdirectora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.7198053, zurdito Zurita,18525.700s,18524.600s,zurdito,es-es,18527.210s,18526.800s,18525.700s,Zurita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, subdividir,18529s,18527.800s,subdividir,es-es,18529.480s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84729576, subempleo,18531.300s,18530.200s,subempleo,es-es,18531.650s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, subestimar,18533.300s,18532.200s,subestimar,es-es,18533.740s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.715213, subida,18535.200s,18534.200s,subida,es-es,18535.550s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, subir,18537s,18536.100s,subir,es-es,18537.450s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.857095, súbito súbita,18539.100s,18538.100s,súbito,es-es,18540.470s,18540.200s,18539.100s,súbita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84399515, subjefe,18542.100s,18541.100s,subjefe,es-es,18542.520s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.62037611, subjetivo subjetiva,18544.300s,18543.200s,subjetivo,es-es,18546.040s,18545.700s,18544.300s,subjetiva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.95981324, subjuntivo subjuntivo,18547.900s,18546.700s,subjuntivo,es-es,18549.610s,18548.700s,18547.900s,subjuntivo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, sublevación,18551.700s,18550.400s,sublevación,es-es,18552.010s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, sublevar,18554.100s,18553s,sublevar,es-es,18554.560s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, sublime,18556s,18555s,sublime,es-es,18556.380s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.78058732, submarino submarina,18558.100s,18556.900s,submarino,es-es,18559.700s,18559.300s,18558.100s,submarina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, subordinado subordinada,18561.400s,18560.300s,subordinado,es-es,18563.070s,18562.700s,18561.400s,subordinada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, subordinación,18565.600s,18564.400s,subordinación,es-es,18565.980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.68525952, su producto subrayar,18567.200s,18566.600s,su,es-es,18570.100s,18567.800s,18567.200s,producto,18569.700s,18567.800s,subrayar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, subsidio,18571.700s,18570.600s,subsidio,es-es,18571.990s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, subsidiar,18573.800s,18572.700s,subsidiar,es-es,18574.150s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, subsistencia,18576.100s,18574.800s,subsistencia,es-es,18576.520s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, subsistir,18578.200s,18577s,subsistir,es-es,18578.620s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.85189605, subterráneo subterránea,18580.400s,18579.200s,subterráneo,es-es,18581.810s,18581.500s,18580.400s,subterránea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, subtítulo,18583.500s,18582.400s,subtítulo,es-es,18583.850s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, suburbio,18585.500s,18584.400s,suburbio,es-es,18585.880s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, subvención,18587.600s,18586.500s,subvención,es-es,18588.090s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, subvertir,18589.800s,18588.700s,subvertir,es-es,18590.240s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.78786212, subyugar,18592s,18590.900s,subyugar,es-es,18592.430s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, suceder,18594.200s,18593.200s,suceder,es-es,18594.580s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, sucesión,18596.500s,18595.500s,sucesión,es-es,18596.890s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, sucesivo sucesiva,18598.800s,18597.700s,sucesivo,es-es,18600.520s,18600.100s,18598.800s,sucesiva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.93787593, suceso,18602.400s,18601.500s,suceso,es-es,18602.800s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, sucesor sucesora,18604.400s,18603.300s,sucesor,es-es,18605.640s,18605.300s,18604.400s,sucesora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, suciedad,18607.200s,18606.200s,suciedad,es-es,18607.590s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79060006, sucio sucia,18609.100s,18608.200s,sucio,es-es,18610.480s,18610.100s,18609.100s,sucia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96399021, sucursal,18612.100s,18611.100s,sucursal,es-es,18612.560s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.67164677, sugar,18614s,18613.100s,sugar,es-es,18614.410s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
